PC1,PC2,PC3,PULSAR
-1.015987923802526,0.18825267934261503,0.6575226381811504,0
-1.4603775616313266,-1.0014902055032466,-0.034259471885962345,0
0.3144153129678731,-0.29624004307307467,-0.9464617904411252,0
-1.5244270304502845,-0.590490726072346,0.10146422559926105,0
0.11214527624705545,1.7779345423940858,-0.5275529069602405,0
-0.3291992029962325,1.5502641746989707,-0.45203595565055665,0
-0.27443047415633104,0.25435200784234513,-0.13168348515052558,0
-0.7504303952672067,0.39298478332393727,0.3098417571283981,0
-1.1543689365802687,0.4292696653282965,0.11729876362747055,0
-1.052880874225578,-0.6835940225898595,0.45076018319819294,0
-0.7563111005472656,0.07529179805401569,-0.1885591607908394,0
0.38670281165610176,-0.6033462691053992,-1.2326244327439424,0
-0.3317006512658674,0.3789221581129893,-0.5921130850841207,0
-1.0953669400097055,-1.2589748621613384,0.37921918409622946,0
-2.0201594273234087,-0.23414082950664777,0.7548384459629907,0
-0.5721391560998739,0.8352002307546986,-0.1073874504329147,0
-0.7442103736218124,0.014420417140551728,0.1887861099391813,0
-1.5029525992897215,-0.9167385638955599,0.7267813732117728,0
-1.0315733331273047,0.6910809807188567,-0.23825235445020376,0
0.8892239194933721,-0.912218017847584,-1.1715227060940046,0
-1.720960250232511,-0.19987671910026678,0.7219954281972545,0
-0.4490741295321266,1.0725567009538972,-0.23135486978576697,0
-0.8516618961032606,0.6443665088870532,-0.07932773294583635,0
-1.1931349087173926,-0.0532420832555183,-0.32271306301800745,0
-0.559248607491412,1.5326241430945586,-0.04569838438002244,0
-1.410274238200658,-1.5707453455381821,0.8988793902653514,0
-0.9863571886736928,-0.4477808250212483,-0.3806067370750522,0
0.05980294111561646,-0.5201680030049517,-1.0252539375323502,0
1.4267287102893391,-0.6565491761361484,-1.2648018286503036,1
1.2536887070446303,-1.6685034731109498,-1.0591446253583627,0
-0.028284110976356035,-0.8277732862639038,-0.6060720647394473,0
-0.6947507099813168,-0.0315445617139412,-0.9016166197963718,0
0.5849265440930669,0.10009169491793404,-0.9247131808214178,0
-0.7597761668060737,1.0871347729359273,-0.5236436027907193,0
1.13572508463828,-0.3583368630227368,-1.1517309235475313,0
1.7530850625781174,3.862118254182479,1.5004212764762501,0
0.518152413500488,-0.023140690485042997,-0.9214207525206592,0
6.061182620638327,1.1809840552956943,2.702543395858716,1
-0.4766930161351674,-0.08756342586073272,-0.43037120119184746,0
-1.0682663574597295,0.6703639323055427,0.026115179053132792,0
-0.28745717852838326,-1.5557944502677992,-0.23181469950446493,0
0.7142675677065407,2.3136504290247815,0.24369290631711482,0
-2.24179114538506,-2.287460958333039,1.8726049022229814,0
-0.5703671909251115,0.39858013803523484,-0.6596971517389666,0
0.4453120171568152,-1.1298583870441,-0.8782488068971934,0
-1.2770823794853055,0.9039917645778597,0.28325982344115064,0
-1.2231121907778095,1.0172467307513338,0.06742856162288836,0
-1.1776328616148866,-1.183054356162165,0.14604253070489698,0
4.680991776270405,-0.8519585984955862,-0.24119633952724584,1
-0.5503143026046062,-2.4131426054465503,0.3672861495195728,0
0.49358406618463774,-1.3615587396616715,-1.0338738105544276,0
-1.335878213599536,-0.28464811721436567,-0.2878379260744708,0
0.21780646373222634,-2.584357720196209,-0.39163665558174,0
-0.014270467556215527,1.8267393614619107,-0.6152565322113918,0
0.8132787584780173,2.2378712829960516,-0.07239630064782526,0
-1.982628293468166,-0.3386314132307273,0.7624741255715355,0
-0.0599117567197123,-2.008473944332334,-0.2696393328912135,0
1.053806171578885,1.9756761669482987,0.08649410955899484,1
-0.9505515203322112,0.3409058627472327,-0.442071456478457,0
-1.2185422140000448,0.5046588662967164,-0.6056884841478984,0
8.899754614718367,-1.6478572475449593,2.377436596940692,1
-0.21770656457562784,0.15917847248563743,-0.8026251156179105,0
0.4253227811676082,1.0399065624125439,-0.7304473442785893,0
2.8511923506385366,-0.2988397218602501,-0.36485680764958967,1
0.8214521248654264,-0.4564416620969021,-1.098926227159717,0
-0.7278778519417999,0.44741824305178635,-0.5187572378584934,0
-0.2706268945902887,-1.482563248243157,-0.45676397261247753,0
0.4178851856531482,-1.1484008397936394,-0.8806435913345807,1
-0.8294745346565067,-0.8310420254798859,0.06594482310796074,0
-0.2666085311661853,0.9092335446716711,-0.20265929460576013,0
-1.3197336573615395,-0.24379706723771355,0.5173549489365719,0
0.441399924384069,-1.4425613953095944,-0.9624225308809742,0
-0.7999614001467974,0.41232249666841947,-0.5570857124233375,0
-1.343808536651921,0.754257855364879,0.3885189552706562,0
1.1523907774223068,2.5371185036807278,0.19833491729469366,0
-1.4524970235032193,-0.15867061697625717,0.7051332286086189,0
-0.32561759612565605,-1.3173586112722815,-0.314211601370332,0
-0.9924999610821349,-0.16709554089095346,-0.7230768415227173,0
-0.5473063382064609,0.6184495843852098,-0.7174962333765571,0
-1.6431926275950088,-0.610559010786702,0.7946988761147924,0
-0.5768308680261045,-0.6876004302343497,-0.022312185700351067,0
0.0017827546938153846,-0.8142250085230199,-0.9587162189908088,0
0.043994829298654975,0.024238339375641738,-0.979033961448373,0
-1.4660624801097244,-0.04972150561094654,0.338794584067158,0
-0.2925203111070077,0.9514661185562272,-0.383861994875506,0
-0.4727725126807092,0.847083368131838,-0.5881052718650963,0
-0.422804301548382,0.6145349321671543,-0.12098460994527371,0
-0.27740111861892847,-0.03860004984308975,-0.4095820135548095,0
-0.15251832995325837,0.675886350406322,-0.6942118113513063,0
-0.42722547271499245,0.6210730194574412,-0.523554133855823,0
0.6678390016283211,-2.1457450787397434,-0.645322073445784,0
0.08469776752702032,-1.0336461790974105,-0.6998404166075399,0
-1.4586675575575234,0.005527767961540669,0.1483730609708414,0
